district,native,foreign born,state
55,0.7126,0.2874,illinois
56,0.7518,0.2482,illinois
57,0.6279,0.3721,illinois
58,0.8819,0.1181,illinois
59,0.6768,0.3232,illinois
60,0.7057,0.2943,illinois
61,0.8843,0.1157,illinois
62,0.8069,0.1931,illinois
63,0.8969,0.1031,illinois
64,0.9297,0.0703,illinois
65,0.8837,0.1163,illinois
66,0.8816,0.1184,illinois
67,0.8886,0.1114,illinois
68,0.9316,0.0684,illinois
69,0.9198,0.0802,illinois
70,0.9322,0.0678,illinois
71,0.9595,0.0405,illinois
72,0.9134,0.0866,illinois
73,0.946,0.054,illinois
74,0.9779,0.0221,illinois
75,0.9495,0.0505,illinois
76,0.9607,0.0393,illinois
77,0.6658,0.3342,illinois
78,0.8485,0.1515,illinois
79,0.9497,0.0503,illinois
80,0.9344,0.0656,illinois
81,0.8517,0.1483,illinois
82,0.8605,0.1395,illinois
83,0.7201,0.2799,illinois
84,0.7679,0.2321,illinois
85,0.8225,0.1775,illinois
86,0.8457,0.1543,illinois
87,0.985,0.015,illinois
88,0.9527,0.0473,illinois
89,0.979,0.021,illinois
90,0.9505,0.0495,illinois
91,0.9837,0.0163,illinois
92,0.9567,0.0433,illinois
93,0.961,0.039,illinois
94,0.9786,0.0214,illinois
95,0.99,0.01,illinois
96,0.9772,0.0228,illinois
97,0.9028,0.0972,illinois
98,0.8457,0.1543,illinois
99,0.9607,0.0393,illinois
100,0.9876,0.0124,illinois
101,0.9821,0.0179,illinois
102,0.9668,0.0332,illinois
103,0.8475,0.1525,illinois
104,0.949,0.051,illinois
105,0.929,0.071,illinois
106,0.9819,0.0181,illinois
107,0.9847,0.0153,illinois
108,0.9792,0.0208,illinois
109,0.9858,0.0142,illinois
110,0.9818,0.0182,illinois
111,0.9827,0.0173,illinois
112,0.968,0.032,illinois
113,0.9661,0.0339,illinois
114,0.9807,0.0193,illinois
115,0.9657,0.0343,illinois
116,0.9858,0.0142,illinois
117,0.9841,0.0159,illinois
118,0.9819,0.0181,illinois
1,0.8849,0.1151,indiana
2,0.9046,0.0954,indiana
3,0.9673,0.0327,indiana
4,0.954,0.046,indiana
5,0.9405,0.0595,indiana
6,0.9219,0.0781,indiana
7,0.9432,0.0568,indiana
8,0.9362,0.0638,indiana
9,0.9683,0.0317,indiana
10,0.9596,0.0404,indiana
11,0.9769,0.0231,indiana
12,0.9293,0.0707,indiana
13,0.9679,0.0321,indiana
14,0.9595,0.0405,indiana
15,0.9185,0.0815,indiana
16,0.9809,0.0191,indiana
17,0.9583,0.0417,indiana
18,0.9763,0.0237,indiana
19,0.9358,0.0642,indiana
20,0.97,0.03,indiana
21,0.9207,0.0793,indiana
22,0.9617,0.0383,indiana
23,0.9455,0.0545,indiana
24,0.9027,0.0973,indiana
25,0.965,0.035,indiana
26,0.8348,0.1652,indiana
27,0.9024,0.0976,indiana
28,0.9705,0.0295,indiana
29,0.9537,0.0463,indiana
30,0.9766,0.0234,indiana
31,0.988,0.012,indiana
32,0.9809,0.0191,indiana
33,0.9875,0.0125,indiana
34,0.9745,0.0255,indiana
35,0.9858,0.0142,indiana
36,0.9748,0.0252,indiana
37,0.9166,0.0834,indiana
38,0.9548,0.0452,indiana
39,0.9106,0.0894,indiana
40,0.9385,0.0615,indiana
41,0.9782,0.0218,indiana
42,0.9932,0.0068,indiana
43,0.9712,0.0288,indiana
44,0.9868,0.0132,indiana
45,0.9874,0.0126,indiana
46,0.9698,0.0302,indiana
47,0.9747,0.0253,indiana
48,0.9335,0.0665,indiana
49,0.8936,0.1064,indiana
50,0.9739,0.0261,indiana
51,0.9804,0.0196,indiana
52,0.9714,0.0286,indiana
53,0.9834,0.0166,indiana
54,0.9924,0.0076,indiana
55,0.9864,0.0136,indiana
56,0.9764,0.0236,indiana
57,0.98,0.02,indiana
58,0.9361,0.0639,indiana
59,0.8859,0.1141,indiana
60,0.9412,0.0588,indiana
61,0.8997,0.1003,indiana
62,0.9755,0.0245,indiana
63,0.978,0.022,indiana
64,0.9898,0.0102,indiana
65,0.9852,0.0148,indiana
66,0.9799,0.0201,indiana
67,0.9909,0.0091,indiana
68,0.9892,0.0108,indiana
69,0.9633,0.0367,indiana
70,0.988,0.012,indiana
71,0.9583,0.0417,indiana
72,0.9728,0.0272,indiana
73,0.9927,0.0073,indiana
74,0.9733,0.0267,indiana
75,0.9801,0.0199,indiana
76,0.9851,0.0149,indiana
77,0.9686,0.0314,indiana
78,0.9665,0.0335,indiana
79,0.9849,0.0151,indiana
80,0.8657,0.1343,indiana
81,0.924,0.076,indiana
82,0.9644,0.0356,indiana
83,0.9701,0.0299,indiana
84,0.9598,0.0402,indiana
85,0.9708,0.0292,indiana
86,0.9254,0.0746,indiana
87,0.9147,0.0853,indiana
88,0.9654,0.0346,indiana
89,0.9622,0.0378,indiana
90,0.9409,0.0591,indiana
91,0.9442,0.0558,indiana
92,0.8488,0.1512,indiana
93,0.8705,0.1295,indiana
94,0.8551,0.1449,indiana
95,0.9283,0.0717,indiana
96,0.9557,0.0443,indiana
97,0.9034,0.0966,indiana
98,0.9381,0.0619,indiana
99,0.8563,0.1437,indiana
100,0.946,0.054,indiana
1,0.9828,0.0172,iowa
2,0.9826,0.0174,iowa
3,0.9796,0.0204,iowa
4,0.9361,0.0639,iowa
5,0.978,0.022,iowa
6,0.9667,0.0333,iowa
7,0.9764,0.0236,iowa
8,0.9678,0.0322,iowa
9,0.9642,0.0358,iowa
10,0.9847,0.0153,iowa
11,0.8764,0.1236,iowa
12,0.9835,0.0165,iowa
13,0.8843,0.1157,iowa
14,0.8606,0.1394,iowa
15,0.9456,0.0544,iowa
16,0.9558,0.0442,iowa
17,0.9899,0.0101,iowa
18,0.9235,0.0765,iowa
19,0.9738,0.0262,iowa
20,0.9317,0.0683,iowa
21,0.9852,0.0148,iowa
22,0.9861,0.0139,iowa
23,0.9879,0.0121,iowa
24,0.9769,0.0231,iowa
25,0.9888,0.0112,iowa
26,0.9869,0.0131,iowa
27,0.9708,0.0292,iowa
28,0.9894,0.0106,iowa
29,0.989,0.011,iowa
30,0.985,0.015,iowa
31,0.9365,0.0635,iowa
32,0.8163,0.1837,iowa
33,0.8895,0.1105,iowa
34,0.9251,0.0749,iowa
35,0.7955,0.2045,iowa
36,0.9171,0.0829,iowa
37,0.9644,0.0356,iowa
38,0.9634,0.0366,iowa
39,0.9293,0.0707,iowa
40,0.913,0.087,iowa
41,0.9171,0.0829,iowa
42,0.9107,0.0893,iowa
43,0.8928,0.1072,iowa
44,0.9171,0.0829,iowa
45,0.8856,0.1144,iowa
46,0.8721,0.1279,iowa
47,0.9878,0.0122,iowa
48,0.9646,0.0354,iowa
49,0.9797,0.0203,iowa
50,0.9879,0.0121,iowa
51,0.9933,0.0067,iowa
52,0.9797,0.0203,iowa
53,0.9758,0.0242,iowa
54,0.9778,0.0222,iowa
55,0.9791,0.0209,iowa
56,0.9677,0.0323,iowa
57,0.9846,0.0154,iowa
58,0.99,0.01,iowa
59,0.9612,0.0388,iowa
60,0.9434,0.0566,iowa
61,0.9087,0.0913,iowa
62,0.9544,0.0456,iowa
63,0.9869,0.0131,iowa
64,0.9898,0.0102,iowa
65,0.9762,0.0238,iowa
66,0.9493,0.0507,iowa
67,0.9489,0.0511,iowa
68,0.9767,0.0233,iowa
69,0.9619,0.0381,iowa
70,0.9579,0.0421,iowa
71,0.8331,0.1669,iowa
72,0.9752,0.0248,iowa
73,0.9808,0.0192,iowa
74,0.8166,0.1834,iowa
75,0.9928,0.0072,iowa
76,0.9741,0.0259,iowa
77,0.9716,0.0284,iowa
78,0.9772,0.0228,iowa
79,0.9683,0.0317,iowa
80,0.9894,0.0106,iowa
81,0.911,0.089,iowa
82,0.9295,0.0705,iowa
83,0.9868,0.0132,iowa
84,0.9743,0.0257,iowa
85,0.9118,0.0882,iowa
86,0.861,0.139,iowa
87,0.9822,0.0178,iowa
88,0.9291,0.0709,iowa
89,0.9707,0.0293,iowa
90,0.9618,0.0382,iowa
91,0.9455,0.0545,iowa
92,0.9799,0.0201,iowa
93,0.955,0.045,iowa
94,0.9273,0.0727,iowa
95,0.9852,0.0148,iowa
96,0.984,0.016,iowa
97,0.9929,0.0071,iowa
98,0.9776,0.0224,iowa
99,0.9657,0.0343,iowa
100,0.9758,0.0242,iowa
1,0.9918,0.0082,kansas
2,0.992,0.008,kansas
3,0.9425,0.0575,kansas
4,0.9872,0.0128,kansas
5,0.9918,0.0082,kansas
6,0.9926,0.0074,kansas
7,0.9917,0.0083,kansas
8,0.9267,0.0733,kansas
9,0.9885,0.0115,kansas
10,0.9367,0.0633,kansas
11,0.9671,0.0329,kansas
12,0.9838,0.0162,kansas
13,0.9893,0.0107,kansas
14,0.8917,0.1083,kansas
15,0.8693,0.1307,kansas
16,0.9249,0.0751,kansas
17,0.948,0.052,kansas
18,0.9731,0.0269,kansas
19,0.9495,0.0505,kansas
20,0.9355,0.0645,kansas
21,0.9733,0.0267,kansas
22,0.8782,0.1218,kansas
23,0.8692,0.1308,kansas
24,0.9039,0.0961,kansas
25,0.9616,0.0384,kansas
26,0.9368,0.0632,kansas
27,0.9262,0.0738,kansas
28,0.8649,0.1351,kansas
29,0.8904,0.1096,kansas
30,0.8956,0.1044,kansas
31,0.8294,0.1706,kansas
32,0.6236,0.3764,kansas
33,0.9392,0.0608,kansas
34,0.7994,0.2006,kansas
35,0.8993,0.1007,kansas
36,0.9551,0.0449,kansas
37,0.8448,0.1552,kansas
38,0.9654,0.0346,kansas
39,0.9517,0.0483,kansas
40,0.9582,0.0418,kansas
41,0.9687,0.0313,kansas
42,0.9799,0.0201,kansas
43,0.9671,0.0329,kansas
44,0.9194,0.0806,kansas
45,0.9343,0.0657,kansas
46,0.9321,0.0679,kansas
47,0.9923,0.0077,kansas
48,0.8527,0.1473,kansas
49,0.883,0.117,kansas
50,0.991,0.009,kansas
51,0.9741,0.0259,kansas
52,0.9617,0.0383,kansas
53,0.9414,0.0586,kansas
54,0.9909,0.0091,kansas
55,0.9552,0.0448,kansas
56,0.955,0.045,kansas
57,0.9317,0.0683,kansas
58,0.9283,0.0717,kansas
59,0.9882,0.0118,kansas
60,0.8999,0.1001,kansas
61,0.9869,0.0131,kansas
62,0.9898,0.0102,kansas
63,0.9894,0.0106,kansas
64,0.9652,0.0348,kansas
65,0.9213,0.0787,kansas
66,0.8995,0.1005,kansas
67,0.9148,0.0852,kansas
68,0.9434,0.0566,kansas
69,0.917,0.083,kansas
70,0.9861,0.0139,kansas
71,0.9666,0.0334,kansas
72,0.9493,0.0507,kansas
73,0.9868,0.0132,kansas
74,0.9755,0.0245,kansas
75,0.9833,0.0167,kansas
76,0.9642,0.0358,kansas
77,0.9711,0.0289,kansas
78,0.9273,0.0727,kansas
79,0.977,0.023,kansas
80,0.9599,0.0401,kansas
81,0.8689,0.1311,kansas
82,0.9761,0.0239,kansas
83,0.8761,0.1239,kansas
84,0.8985,0.1015,kansas
85,0.9124,0.0876,kansas
86,0.8639,0.1361,kansas
87,0.9168,0.0832,kansas
88,0.8123,0.1877,kansas
89,0.8825,0.1175,kansas
90,0.9836,0.0164,kansas
91,0.9351,0.0649,kansas
92,0.9017,0.0983,kansas
93,0.9776,0.0224,kansas
94,0.9589,0.0411,kansas
95,0.9182,0.0818,kansas
96,0.9132,0.0868,kansas
97,0.9313,0.0687,kansas
98,0.9214,0.0786,kansas
99,0.9575,0.0425,kansas
100,0.9728,0.0272,kansas
101,0.9789,0.0211,kansas
102,0.9531,0.0469,kansas
103,0.7928,0.2072,kansas
104,0.9827,0.0173,kansas
105,0.9345,0.0655,kansas
106,0.9842,0.0158,kansas
107,0.9833,0.0167,kansas
108,0.9751,0.0249,kansas
109,0.9898,0.0102,kansas
110,0.9803,0.0197,kansas
111,0.9616,0.0384,kansas
112,0.9374,0.0626,kansas
113,0.9585,0.0415,kansas
114,0.9797,0.0203,kansas
115,0.8196,0.1804,kansas
116,0.9866,0.0134,kansas
117,0.9554,0.0446,kansas
118,0.9571,0.0429,kansas
119,0.7145,0.2855,kansas
120,0.9779,0.0221,kansas
121,0.9228,0.0772,kansas
122,0.8279,0.1721,kansas
123,0.7734,0.2266,kansas
124,0.8345,0.1655,kansas
125,0.6939,0.3061,kansas
1,0.9796,0.0204,kentucky
2,0.9725,0.0275,kentucky
3,0.9782,0.0218,kentucky
4,0.9942,0.0058,kentucky
5,0.9555,0.0445,kentucky
6,0.9889,0.0111,kentucky
7,0.9721,0.0279,kentucky
8,0.9721,0.0279,kentucky
9,0.9789,0.0211,kentucky
10,0.9807,0.0193,kentucky
11,0.9878,0.0122,kentucky
12,0.9867,0.0133,kentucky
13,0.9755,0.0245,kentucky
14,0.9804,0.0196,kentucky
15,0.9917,0.0083,kentucky
16,0.9869,0.0131,kentucky
17,0.9446,0.0554,kentucky
18,0.9842,0.0158,kentucky
19,0.9363,0.0637,kentucky
20,0.8704,0.1296,kentucky
21,0.9883,0.0117,kentucky
22,0.9866,0.0134,kentucky
23,0.9826,0.0174,kentucky
24,0.9832,0.0168,kentucky
25,0.9638,0.0362,kentucky
26,0.9785,0.0215,kentucky
27,0.9699,0.0301,kentucky
28,0.9712,0.0288,kentucky
29,0.9686,0.0314,kentucky
30,0.8255,0.1745,kentucky
31,0.9134,0.0866,kentucky
32,0.8989,0.1011,kentucky
33,0.9261,0.0739,kentucky
34,0.9585,0.0415,kentucky
35,0.9485,0.0515,kentucky
36,0.9505,0.0495,kentucky
37,0.8626,0.1374,kentucky
38,0.8981,0.1019,kentucky
39,0.9563,0.0437,kentucky
40,0.9365,0.0635,kentucky
41,0.9485,0.0515,kentucky
42,0.9623,0.0377,kentucky
43,0.9858,0.0142,kentucky
44,0.9785,0.0215,kentucky
45,0.9139,0.0861,kentucky
46,0.9088,0.0912,kentucky
47,0.9798,0.0202,kentucky
48,0.9176,0.0824,kentucky
49,0.9901,0.0099,kentucky
50,0.9889,0.0111,kentucky
51,0.9868,0.0132,kentucky
52,0.9829,0.0171,kentucky
53,0.9897,0.0103,kentucky
54,0.9825,0.0175,kentucky
55,0.9626,0.0374,kentucky
56,0.9163,0.0837,kentucky
57,0.9674,0.0326,kentucky
58,0.9339,0.0661,kentucky
59,0.9736,0.0264,kentucky
60,0.9493,0.0507,kentucky
61,0.988,0.012,kentucky
62,0.9606,0.0394,kentucky
63,0.9629,0.0371,kentucky
64,0.9846,0.0154,kentucky
65,0.9734,0.0266,kentucky
66,0.966,0.034,kentucky
67,0.9698,0.0302,kentucky
68,0.9838,0.0162,kentucky
69,0.953,0.047,kentucky
70,0.9897,0.0103,kentucky
71,0.9902,0.0098,kentucky
72,0.9675,0.0325,kentucky
73,0.9853,0.0147,kentucky
74,0.9903,0.0097,kentucky
75,0.9087,0.0913,kentucky
76,0.9268,0.0732,kentucky
77,0.8894,0.1106,kentucky
78,0.9868,0.0132,kentucky
79,0.9197,0.0803,kentucky
80,0.9922,0.0078,kentucky
81,0.9687,0.0313,kentucky
82,0.9924,0.0076,kentucky
83,0.9832,0.0168,kentucky
84,0.9879,0.0121,kentucky
85,0.9889,0.0111,kentucky
86,0.986,0.014,kentucky
87,0.9964,0.0036,kentucky
88,0.929,0.071,kentucky
89,0.9879,0.0121,kentucky
90,0.9936,0.0064,kentucky
91,0.9972,0.0028,kentucky
92,0.9964,0.0036,kentucky
93,0.9945,0.0055,kentucky
94,0.9927,0.0073,kentucky
95,0.9946,0.0054,kentucky
96,0.9924,0.0076,kentucky
97,0.9946,0.0054,kentucky
98,0.9929,0.0071,kentucky
99,0.9825,0.0175,kentucky
100,0.9901,0.0099,kentucky
1,0.9679,0.0321,maine
2,0.9905,0.0095,maine
3,0.9765,0.0235,maine
4,0.9646,0.0354,maine
5,0.9886,0.0114,maine
6,0.9643,0.0357,maine
7,0.9687,0.0313,maine
8,0.9643,0.0357,maine
9,0.9686,0.0314,maine
10,0.9562,0.0438,maine
11,0.9637,0.0363,maine
12,0.9094,0.0906,maine
13,0.9817,0.0183,maine
14,0.9696,0.0304,maine
15,0.9169,0.0831,maine
16,0.9901,0.0099,maine
17,0.9827,0.0173,maine
18,0.9688,0.0312,maine
19,0.969,0.031,maine
20,0.9937,0.0063,maine
21,0.9858,0.0142,maine
22,0.9841,0.0159,maine
23,0.9916,0.0084,maine
24,0.9835,0.0165,maine
25,0.9836,0.0164,maine
26,0.9851,0.0149,maine
27,0.961,0.039,maine
28,0.9183,0.0817,maine
29,0.9602,0.0398,maine
30,0.9497,0.0503,maine
31,0.9635,0.0365,maine
32,0.9426,0.0574,maine
33,0.9123,0.0877,maine
34,0.919,0.081,maine
35,0.9109,0.0891,maine
36,0.814,0.186,maine
37,0.8632,0.1368,maine
38,0.8727,0.1273,maine
39,0.8998,0.1002,maine
40,0.7599,0.2401,maine
41,0.9403,0.0597,maine
42,0.8986,0.1014,maine
43,0.9026,0.0974,maine
44,0.9478,0.0522,maine
45,0.9523,0.0477,maine
46,0.9802,0.0198,maine
47,0.9689,0.0311,maine
48,0.9474,0.0526,maine
49,0.9582,0.0418,maine
50,0.9606,0.0394,maine
51,0.9754,0.0246,maine
52,0.9863,0.0137,maine
53,0.9876,0.0124,maine
54,0.9517,0.0483,maine
55,0.9779,0.0221,maine
56,0.9888,0.0112,maine
57,0.986,0.014,maine
58,0.9617,0.0383,maine
59,0.9764,0.0236,maine
60,0.9348,0.0652,maine
61,0.9212,0.0788,maine
62,0.9634,0.0366,maine
63,0.9736,0.0264,maine
64,0.9634,0.0366,maine
65,0.975,0.025,maine
66,0.984,0.016,maine
67,0.9716,0.0284,maine
68,0.9844,0.0156,maine
69,0.9754,0.0246,maine
70,0.9862,0.0138,maine
71,0.9862,0.0138,maine
72,0.9845,0.0155,maine
73,0.9856,0.0144,maine
74,0.9888,0.0112,maine
75,0.9835,0.0165,maine
76,0.986,0.014,maine
77,0.9738,0.0262,maine
78,0.9756,0.0244,maine
79,0.9908,0.0092,maine
80,0.9858,0.0142,maine
81,0.9777,0.0223,maine
82,0.9846,0.0154,maine
83,0.9902,0.0098,maine
84,0.9771,0.0229,maine
85,0.9391,0.0609,maine
86,0.9788,0.0212,maine
87,0.9566,0.0434,maine
88,0.9777,0.0223,maine
89,0.9774,0.0226,maine
90,0.9606,0.0394,maine
91,0.979,0.021,maine
92,0.9686,0.0314,maine
93,0.9802,0.0198,maine
94,0.9551,0.0449,maine
95,0.9782,0.0218,maine
96,0.981,0.019,maine
97,0.9459,0.0541,maine
98,0.9811,0.0189,maine
99,0.987,0.013,maine
100,0.976,0.024,maine
101,0.9619,0.0381,maine
102,0.9797,0.0203,maine
103,0.9802,0.0198,maine
104,0.9852,0.0148,maine
105,0.9875,0.0125,maine
106,0.9877,0.0123,maine
107,0.9738,0.0262,maine
108,0.9892,0.0108,maine
109,0.9865,0.0135,maine
110,0.9311,0.0689,maine
111,0.9848,0.0152,maine
112,0.9898,0.0102,maine
113,0.9609,0.0391,maine
114,0.9831,0.0169,maine
115,0.9673,0.0327,maine
116,0.9765,0.0235,maine
117,0.9765,0.0235,maine
118,0.973,0.027,maine
119,0.9832,0.0168,maine
120,0.9823,0.0177,maine
121,0.9861,0.0139,maine
122,0.9526,0.0474,maine
123,0.9528,0.0472,maine
124,0.9404,0.0596,maine
125,0.9341,0.0659,maine
126,0.9856,0.0144,maine
127,0.9761,0.0239,maine
128,0.9731,0.0269,maine
129,0.9896,0.0104,maine
130,0.9925,0.0075,maine
131,0.9856,0.0144,maine
132,0.975,0.025,maine
133,0.9745,0.0255,maine
134,0.9741,0.0259,maine
135,0.9121,0.0879,maine
136,0.973,0.027,maine
137,0.989,0.011,maine
138,0.9576,0.0424,maine
139,0.9738,0.0262,maine
140,0.9511,0.0489,maine
141,0.9687,0.0313,maine
142,0.983,0.017,maine
143,0.9906,0.0094,maine
144,0.9815,0.0185,maine
145,0.982,0.018,maine
146,0.9707,0.0293,maine
147,0.9781,0.0219,maine
148,0.9471,0.0529,maine
149,0.9499,0.0501,maine
150,0.8863,0.1137,maine
151,0.9543,0.0457,maine
1st barnstable,0.934,0.066,massachusetts
2nd barnstable,0.8815,0.1185,massachusetts
3rd barnstable,0.945,0.055,massachusetts
4th barnstable,0.9354,0.0646,massachusetts
"barnstable, dukes & nantucket",0.8833,0.1167,massachusetts
1st berkshire,0.9556,0.0444,massachusetts
2nd berkshire,0.9473,0.0527,massachusetts
3rd berkshire,0.9407,0.0593,massachusetts
4th berkshire,0.9322,0.0678,massachusetts
1st bristol,0.9288,0.0712,massachusetts
2nd bristol,0.8999,0.1001,massachusetts
3rd bristol,0.8975,0.1025,massachusetts
4th bristol,0.936,0.064,massachusetts
5th bristol,0.9062,0.0938,massachusetts
6th bristol,0.8317,0.1683,massachusetts
7th bristol,0.8145,0.1855,massachusetts
8th bristol,0.885,0.115,massachusetts
9th bristol,0.8786,0.1214,massachusetts
10th bristol,0.9181,0.0819,massachusetts
11th bristol,0.8088,0.1912,massachusetts
12th bristol,0.9475,0.0525,massachusetts
13th bristol,0.7662,0.2338,massachusetts
14th bristol,0.9251,0.0749,massachusetts
1st essex,0.9499,0.0501,massachusetts
2nd essex,0.9589,0.0411,massachusetts
3rd essex,0.9062,0.0938,massachusetts
4th essex,0.9369,0.0631,massachusetts
5th essex,0.9317,0.0683,massachusetts
6th essex,0.9367,0.0633,massachusetts
7th essex,0.8516,0.1484,massachusetts
8th essex,0.8675,0.1325,massachusetts
9th essex,0.9085,0.0915,massachusetts
10th essex,0.6607,0.3393,massachusetts
11th essex,0.6515,0.3485,massachusetts
12th essex,0.823,0.177,massachusetts
13th essex,0.9267,0.0733,massachusetts
14th essex,0.8277,0.1723,massachusetts
15th essex,0.8757,0.1243,massachusetts
16th essex,0.5949,0.4051,massachusetts
17th essex,0.6672,0.3328,massachusetts
1st franklin,0.9492,0.0508,massachusetts
2nd franklin,0.9655,0.0345,massachusetts
1st hampden,0.9615,0.0385,massachusetts
2nd hampden,0.9394,0.0606,massachusetts
3rd hampden,0.9313,0.0687,massachusetts
4th hampden,0.9063,0.0937,massachusetts
5th hampden,0.9345,0.0655,massachusetts
6th hampden,0.8635,0.1365,massachusetts
7th hampden,0.8927,0.1073,massachusetts
8th hampden,0.9115,0.0885,massachusetts
9th hampden,0.905,0.095,massachusetts
10th hampden,0.8981,0.1019,massachusetts
11th hampden,0.8874,0.1126,massachusetts
12th hampden,0.9174,0.0826,massachusetts
18th essex,0.8727,0.1273,massachusetts
1st hampshire,0.9307,0.0693,massachusetts
2nd hampshire,0.943,0.057,massachusetts
3rd hampshire,0.8599,0.1401,massachusetts
1st middlesex,0.945,0.055,massachusetts
2nd middlesex,0.8914,0.1086,massachusetts
3rd middlesex,0.8785,0.1215,massachusetts
4th middlesex,0.7472,0.2528,massachusetts
5th middlesex,0.8482,0.1518,massachusetts
6th middlesex,0.7878,0.2122,massachusetts
7th middlesex,0.722,0.278,massachusetts
8th middlesex,0.8858,0.1142,massachusetts
9th middlesex,0.7707,0.2293,massachusetts
10th middlesex,0.7269,0.2731,massachusetts
11th middlesex,0.8179,0.1821,massachusetts
12th middlesex,0.7615,0.2385,massachusetts
13th middlesex,0.8408,0.1592,massachusetts
14th middlesex,0.8528,0.1472,massachusetts
15th middlesex,0.7554,0.2446,massachusetts
16th middlesex,0.8125,0.1875,massachusetts
17th middlesex,0.7612,0.2388,massachusetts
18th middlesex,0.7019,0.2981,massachusetts
19th middlesex,0.9264,0.0736,massachusetts
20th middlesex,0.9219,0.0781,massachusetts
21st middlesex,0.8139,0.1861,massachusetts
22nd middlesex,0.9044,0.0956,massachusetts
23rd middlesex,0.8197,0.1803,massachusetts
24th middlesex,0.7498,0.2502,massachusetts
25th middlesex,0.77,0.23,massachusetts
26th middlesex,0.6676,0.3324,massachusetts
27th middlesex,0.7979,0.2021,massachusetts
28th middlesex,0.5919,0.4081,massachusetts
29th middlesex,0.7862,0.2138,massachusetts
30th middlesex,0.8601,0.1399,massachusetts
31st middlesex,0.8737,0.1263,massachusetts
32nd middlesex,0.8715,0.1285,massachusetts
33rd middlesex,0.5657,0.4343,massachusetts
34th middlesex,0.7517,0.2483,massachusetts
35th middlesex,0.703,0.297,massachusetts
36th middlesex,0.9114,0.0886,massachusetts
37th middlesex,0.8517,0.1483,massachusetts
18th worcester,0.9404,0.0596,massachusetts
5th barnstable,0.963,0.037,massachusetts
1st norfolk,0.6875,0.3125,massachusetts
2nd norfolk,0.7237,0.2763,massachusetts
3rd norfolk,0.792,0.208,massachusetts
4th norfolk,0.9006,0.0994,massachusetts
5th norfolk,0.8379,0.1621,massachusetts
6th norfolk,0.8253,0.1747,massachusetts
7th norfolk,0.7815,0.2185,massachusetts
8th norfolk,0.8344,0.1656,massachusetts
9th norfolk,0.9471,0.0529,massachusetts
10th norfolk,0.9333,0.0667,massachusetts
11th norfolk,0.8646,0.1354,massachusetts
12th norfolk,0.854,0.146,massachusetts
13th norfolk,0.8721,0.1279,massachusetts
14th norfolk,0.8538,0.1462,massachusetts
15th norfolk,0.7276,0.2724,massachusetts
1st plymouth,0.9512,0.0488,massachusetts
2nd plymouth,0.9679,0.0321,massachusetts
3rd plymouth,0.9452,0.0548,massachusetts
4th plymouth,0.9588,0.0412,massachusetts
5th plymouth,0.9576,0.0424,massachusetts
6th plymouth,0.9715,0.0285,massachusetts
7th plymouth,0.9579,0.0421,massachusetts
8th plymouth,0.9316,0.0684,massachusetts
9th plymouth,0.6635,0.3365,massachusetts
10th plymouth,0.8406,0.1594,massachusetts
11th plymouth,0.832,0.168,massachusetts
12th plymouth,0.9517,0.0483,massachusetts
1st suffolk,0.493,0.507,massachusetts
2nd suffolk,0.6493,0.3507,massachusetts
3rd suffolk,0.7573,0.2427,massachusetts
4th suffolk,0.8311,0.1689,massachusetts
5th suffolk,0.6095,0.3905,massachusetts
6th suffolk,0.6895,0.3105,massachusetts
7th suffolk,0.7686,0.2314,massachusetts
8th suffolk,0.7837,0.2163,massachusetts
9th suffolk,0.756,0.244,massachusetts
10th suffolk,0.8059,0.1941,massachusetts
11th suffolk,0.7434,0.2566,massachusetts
12th suffolk,0.6937,0.3063,massachusetts
13th suffolk,0.6682,0.3318,massachusetts
14th suffolk,0.7284,0.2716,massachusetts
15th suffolk,0.7644,0.2356,massachusetts
16th suffolk,0.6876,0.3124,massachusetts
17th suffolk,0.7364,0.2636,massachusetts
18th suffolk,0.7397,0.2603,massachusetts
19th suffolk,0.6887,0.3113,massachusetts
1st worcester,0.9357,0.0643,massachusetts
2nd worcester,0.9586,0.0414,massachusetts
3rd worcester,0.8837,0.1163,massachusetts
4th worcester,0.8837,0.1163,massachusetts
5th worcester,0.9677,0.0323,massachusetts
6th worcester,0.9459,0.0541,massachusetts
7th worcester,0.9366,0.0634,massachusetts
8th worcester,0.9483,0.0517,massachusetts
9th worcester,0.9268,0.0732,massachusetts
10th worcester,0.8796,0.1204,massachusetts
11th worcester,0.7998,0.2002,massachusetts
12th worcester,0.905,0.095,massachusetts
13th worcester,0.8153,0.1847,massachusetts
14th worcester,0.8541,0.1459,massachusetts
15th worcester,0.7463,0.2537,massachusetts
16th worcester,0.7692,0.2308,massachusetts
17th worcester,0.81,0.19,massachusetts
1,0.9728,0.0272,michigan
2,0.978,0.022,michigan
3,0.9817,0.0183,michigan
4,0.7976,0.2024,michigan
5,0.8412,0.1588,michigan
6,0.908,0.092,michigan
7,0.9884,0.0116,michigan
8,0.9844,0.0156,michigan
9,0.9162,0.0838,michigan
10,0.9771,0.0229,michigan
11,0.8986,0.1014,michigan
12,0.9611,0.0389,michigan
13,0.9074,0.0926,michigan
14,0.9288,0.0712,michigan
15,0.7423,0.2577,michigan
16,0.9412,0.0588,michigan
17,0.98,0.02,michigan
18,0.963,0.037,michigan
19,0.9264,0.0736,michigan
20,0.8687,0.1313,michigan
