state,district,office,year,target
illinois,118,state house,2020,0
indiana,1,state house,2020,1
indiana,2,state house,2020,1
indiana,3,state house,2020,1
indiana,4,state house,2020,0
indiana,5,state house,2020,0
indiana,6,state house,2020,1
indiana,7,state house,2020,0
indiana,8,state house,2020,1
indiana,9,state house,2020,1
indiana,10,state house,2020,1
indiana,11,state house,2020,0
indiana,12,state house,2020,1
indiana,13,state house,2020,0
indiana,14,state house,2020,1
indiana,15,state house,2020,0
indiana,16,state house,2020,0
indiana,17,state house,2020,0
indiana,18,state house,2020,0
indiana,19,state house,2020,0
indiana,20,state house,2020,0
indiana,21,state house,2020,0
indiana,22,state house,2020,0
indiana,23,state house,2020,0
indiana,24,state house,2020,0
indiana,25,state house,2020,0
indiana,26,state house,2020,1
indiana,27,state house,2020,1
indiana,28,state house,2020,0
indiana,29,state house,2020,0
indiana,30,state house,2020,0
indiana,31,state house,2020,0
indiana,32,state house,2020,0
indiana,33,state house,2020,0
indiana,34,state house,2020,1
indiana,35,state house,2020,0
indiana,36,state house,2020,1
indiana,37,state house,2020,0
indiana,38,state house,2020,0
indiana,39,state house,2020,0
indiana,40,state house,2020,0
indiana,41,state house,2020,0
indiana,42,state house,2020,0
indiana,43,state house,2020,1
indiana,44,state house,2020,0
indiana,45,state house,2020,0
indiana,46,state house,2020,0
indiana,47,state house,2020,0
indiana,48,state house,2020,0
indiana,49,state house,2020,0
indiana,50,state house,2020,0
indiana,51,state house,2020,0
indiana,52,state house,2020,0
indiana,53,state house,2020,0
indiana,54,state house,2020,0
indiana,55,state house,2020,0
indiana,56,state house,2020,0
indiana,57,state house,2020,0
indiana,58,state house,2020,0
indiana,59,state house,2020,0
indiana,60,state house,2020,0
indiana,61,state house,2020,1
indiana,62,state house,2020,0
indiana,63,state house,2020,0
indiana,64,state house,2020,0
indiana,65,state house,2020,0
indiana,66,state house,2020,0
indiana,67,state house,2020,0
indiana,68,state house,2020,0
indiana,69,state house,2020,0
indiana,70,state house,2020,0
indiana,71,state house,2020,1
indiana,72,state house,2020,0
indiana,73,state house,2020,0
indiana,74,state house,2020,0
indiana,75,state house,2020,0
indiana,76,state house,2020,0
indiana,77,state house,2020,1
indiana,78,state house,2020,0
indiana,79,state house,2020,0
indiana,80,state house,2020,1
indiana,81,state house,2020,0
indiana,82,state house,2020,0
indiana,83,state house,2020,0
indiana,84,state house,2020,0
indiana,85,state house,2020,0
indiana,86,state house,2020,1
indiana,87,state house,2020,1
indiana,88,state house,2020,0
indiana,89,state house,2020,1
indiana,90,state house,2020,0
indiana,91,state house,2020,0
indiana,92,state house,2020,1
indiana,93,state house,2020,0
indiana,94,state house,2020,1
indiana,95,state house,2020,1
indiana,96,state house,2020,1
indiana,97,state house,2020,1
indiana,98,state house,2020,1
indiana,99,state house,2020,1
indiana,100,state house,2020,1
iowa,001,state house,2020,0
iowa,002,state house,2020,0
iowa,003,state house,2020,0
iowa,004,state house,2020,0
iowa,005,state house,2020,0
iowa,006,state house,2020,0
iowa,007,state house,2020,0
iowa,008,state house,2020,0
iowa,009,state house,2020,0
iowa,010,state house,2020,0
iowa,011,state house,2020,0
iowa,012,state house,2020,0
iowa,013,state house,2020,1
iowa,014,state house,2020,1
iowa,015,state house,2020,1
iowa,016,state house,2020,0
iowa,017,state house,2020,0
iowa,018,state house,2020,0
iowa,019,state house,2020,0
iowa,020,state house,2020,0
iowa,021,state house,2020,0
iowa,022,state house,2020,0
iowa,023,state house,2020,0
iowa,024,state house,2020,0
iowa,025,state house,2020,0
iowa,026,state house,2020,0
iowa,027,state house,2020,0
iowa,028,state house,2020,0
iowa,029,state house,2020,1
iowa,030,state house,2020,0
iowa,031,state house,2020,1
iowa,032,state house,2020,1
iowa,033,state house,2020,1
iowa,034,state house,2020,1
iowa,035,state house,2020,1
iowa,036,state house,2020,1
iowa,037,state house,2020,0
iowa,038,state house,2020,0
iowa,039,state house,2020,0
iowa,040,state house,2020,1
iowa,041,state house,2020,1
iowa,042,state house,2020,1
iowa,043,state house,2020,1
iowa,044,state house,2020,1
iowa,045,state house,2020,1
iowa,046,state house,2020,1
iowa,047,state house,2020,0
iowa,048,state house,2020,0
iowa,049,state house,2020,0
iowa,050,state house,2020,0
iowa,051,state house,2020,0
iowa,052,state house,2020,1
iowa,053,state house,2020,1
iowa,054,state house,2020,0
iowa,055,state house,2020,0
iowa,056,state house,2020,0
iowa,057,state house,2020,0
iowa,058,state house,2020,0
iowa,059,state house,2020,1
iowa,060,state house,2020,1
iowa,061,state house,2020,1
iowa,062,state house,2020,1
iowa,063,state house,2020,0
iowa,064,state house,2020,0
iowa,065,state house,2020,1
iowa,066,state house,2020,1
iowa,067,state house,2020,1
iowa,068,state house,2020,1
iowa,069,state house,2020,1
iowa,070,state house,2020,1
iowa,071,state house,2020,1
iowa,072,state house,2020,0
iowa,073,state house,2020,0
iowa,074,state house,2020,1
iowa,075,state house,2020,0
iowa,076,state house,2020,0
iowa,077,state house,2020,1
iowa,078,state house,2020,0
iowa,079,state house,2020,0
iowa,080,state house,2020,0
iowa,081,state house,2020,0
iowa,082,state house,2020,0
iowa,083,state house,2020,0
iowa,084,state house,2020,0
iowa,085,state house,2020,1
iowa,086,state house,2020,1
iowa,087,state house,2020,1
iowa,088,state house,2020,0
iowa,089,state house,2020,1
iowa,090,state house,2020,1
iowa,091,state house,2020,0
iowa,092,state house,2020,0
iowa,093,state house,2020,1
iowa,094,state house,2020,0
iowa,095,state house,2020,0
iowa,096,state house,2020,0
iowa,097,state house,2020,0
iowa,098,state house,2020,1
iowa,099,state house,2020,1
iowa,100,state house,2020,1
kansas,001,state house,2020,0
kansas,002,state house,2020,0
kansas,003,state house,2020,0
kansas,004,state house,2020,0
kansas,005,state house,2020,0
kansas,006,state house,2020,0
kansas,007,state house,2020,0
kansas,008,state house,2020,0
kansas,009,state house,2020,0
kansas,010,state house,2020,1
kansas,011,state house,2020,0
kansas,012,state house,2020,0
kansas,013,state house,2020,0
kansas,014,state house,2020,0
kansas,015,state house,2020,0
kansas,016,state house,2020,1
kansas,017,state house,2020,1
kansas,018,state house,2020,1
kansas,019,state house,2020,1
kansas,020,state house,2020,1
kansas,021,state house,2020,1
kansas,022,state house,2020,1
kansas,023,state house,2020,1
kansas,024,state house,2020,1
kansas,025,state house,2020,1
kansas,026,state house,2020,0
kansas,027,state house,2020,0
kansas,028,state house,2020,0
kansas,029,state house,2020,1
kansas,030,state house,2020,1
kansas,031,state house,2020,1
kansas,032,state house,2020,1
kansas,033,state house,2020,1
kansas,034,state house,2020,1
kansas,035,state house,2020,1
kansas,036,state house,2020,1
kansas,037,state house,2020,1
kansas,038,state house,2020,0
kansas,039,state house,2020,0
kansas,040,state house,2020,0
kansas,041,state house,2020,0
kansas,042,state house,2020,0
kansas,043,state house,2020,0
kansas,044,state house,2020,1
kansas,045,state house,2020,1
kansas,046,state house,2020,1
kansas,047,state house,2020,0
kansas,048,state house,2020,1
kansas,049,state house,2020,0
kansas,050,state house,2020,0
kansas,051,state house,2020,0
kansas,052,state house,2020,0
kansas,053,state house,2020,1
kansas,054,state house,2020,0
kansas,055,state house,2020,1
kansas,056,state house,2020,1
kansas,057,state house,2020,1
kansas,058,state house,2020,1
kansas,059,state house,2020,0
kansas,060,state house,2020,0
kansas,061,state house,2020,0
kansas,062,state house,2020,0
kansas,063,state house,2020,0
kansas,064,state house,2020,0
kansas,065,state house,2020,0
kansas,066,state house,2020,1
kansas,067,state house,2020,0
kansas,068,state house,2020,0
kansas,069,state house,2020,0
kansas,070,state house,2020,0
kansas,071,state house,2020,0
kansas,072,state house,2020,0
kansas,073,state house,2020,0
kansas,074,state house,2020,0
kansas,075,state house,2020,0
kansas,076,state house,2020,0
kansas,077,state house,2020,0
kansas,078,state house,2020,0
kansas,079,state house,2020,0
kansas,080,state house,2020,0
kansas,081,state house,2020,0
kansas,082,state house,2020,0
kansas,083,state house,2020,1
kansas,084,state house,2020,1
kansas,085,state house,2020,0
kansas,086,state house,2020,1
kansas,087,state house,2020,0
kansas,088,state house,2020,1
kansas,089,state house,2020,1
kansas,090,state house,2020,0
kansas,091,state house,2020,0
kansas,092,state house,2020,1
kansas,093,state house,2020,0
kansas,094,state house,2020,0
kansas,095,state house,2020,1
kansas,096,state house,2020,0
kansas,097,state house,2020,0
kansas,098,state house,2020,0
kansas,099,state house,2020,0
kansas,100,state house,2020,0
kansas,101,state house,2020,0
kansas,102,state house,2020,1
kansas,103,state house,2020,1
kansas,104,state house,2020,0
kansas,105,state house,2020,0
kansas,106,state house,2020,0
kansas,107,state house,2020,0
kansas,108,state house,2020,0
kansas,109,state house,2020,0
kansas,110,state house,2020,0
kansas,111,state house,2020,0
kansas,112,state house,2020,0
kansas,113,state house,2020,0
kansas,114,state house,2020,0
kansas,115,state house,2020,0
kansas,116,state house,2020,0
kansas,117,state house,2020,0
kansas,118,state house,2020,0
kansas,119,state house,2020,0
kansas,120,state house,2020,0
kansas,121,state house,2020,0
kansas,122,state house,2020,0
kansas,123,state house,2020,0
kansas,124,state house,2020,0
kansas,125,state house,2020,0
kentucky,001,state house,2020,0
kentucky,002,state house,2020,0
kentucky,003,state house,2020,0
kentucky,004,state house,2020,0
kentucky,005,state house,2020,0
kentucky,006,state house,2020,0
kentucky,007,state house,2020,0
kentucky,008,state house,2020,0
kentucky,009,state house,2020,0
kentucky,010,state house,2020,0
kentucky,011,state house,2020,0
kentucky,012,state house,2020,0
kentucky,013,state house,2020,0
kentucky,014,state house,2020,0
kentucky,015,state house,2020,0
kentucky,016,state house,2020,0
kentucky,017,state house,2020,0
kentucky,018,state house,2020,0
kentucky,019,state house,2020,0
kentucky,020,state house,2020,1
kentucky,021,state house,2020,0
kentucky,022,state house,2020,0
kentucky,023,state house,2020,0
kentucky,024,state house,2020,0
kentucky,025,state house,2020,0
kentucky,026,state house,2020,0
kentucky,027,state house,2020,0
kentucky,028,state house,2020,1
kentucky,029,state house,2020,0
kentucky,030,state house,2020,1
kentucky,031,state house,2020,1
kentucky,032,state house,2020,1
kentucky,033,state house,2020,0
kentucky,034,state house,2020,1
kentucky,035,state house,2020,1
kentucky,036,state house,2020,0
kentucky,037,state house,2020,1
kentucky,038,state house,2020,1
kentucky,039,state house,2020,0
kentucky,040,state house,2020,1
kentucky,041,state house,2020,1
kentucky,042,state house,2020,1
kentucky,043,state house,2020,1
kentucky,044,state house,2020,1
kentucky,045,state house,2020,0
kentucky,046,state house,2020,1
kentucky,047,state house,2020,0
kentucky,048,state house,2020,0
kentucky,049,state house,2020,0
kentucky,050,state house,2020,0
kentucky,051,state house,2020,0
kentucky,052,state house,2020,0
kentucky,053,state house,2020,0
kentucky,054,state house,2020,0
kentucky,055,state house,2020,0
kentucky,056,state house,2020,0
kentucky,057,state house,2020,1
kentucky,058,state house,2020,0
kentucky,059,state house,2020,0
kentucky,060,state house,2020,0
kentucky,061,state house,2020,0
kentucky,062,state house,2020,0
kentucky,063,state house,2020,0
kentucky,064,state house,2020,0
kentucky,065,state house,2020,1
kentucky,066,state house,2020,0
kentucky,067,state house,2020,1
kentucky,068,state house,2020,0
kentucky,069,state house,2020,0
kentucky,070,state house,2020,0
kentucky,071,state house,2020,0
kentucky,072,state house,2020,0
kentucky,073,state house,2020,0
kentucky,074,state house,2020,0
kentucky,075,state house,2020,1
kentucky,076,state house,2020,1
kentucky,077,state house,2020,1
kentucky,078,state house,2020,0
kentucky,079,state house,2020,1
kentucky,080,state house,2020,0
kentucky,081,state house,2020,0
kentucky,082,state house,2020,0
kentucky,083,state house,2020,0
kentucky,084,state house,2020,0
kentucky,085,state house,2020,0
kentucky,086,state house,2020,0
kentucky,087,state house,2020,0
kentucky,088,state house,2020,1
kentucky,089,state house,2020,0
kentucky,090,state house,2020,0
kentucky,091,state house,2020,0
kentucky,092,state house,2020,0
kentucky,093,state house,2020,0
kentucky,094,state house,2020,1
kentucky,095,state house,2020,1
kentucky,096,state house,2020,0
kentucky,097,state house,2020,0
kentucky,098,state house,2020,0
kentucky,099,state house,2020,0
kentucky,100,state house,2020,0
maine,001,state house,2020,1
maine,002,state house,2020,1
maine,003,state house,2020,1
maine,004,state house,2020,1
maine,005,state house,2020,0
maine,006,state house,2020,1
maine,007,state house,2020,0
maine,008,state house,2020,1
maine,009,state house,2020,1
maine,010,state house,2020,0
maine,011,state house,2020,1
maine,012,state house,2020,1
maine,013,state house,2020,1
maine,014,state house,2020,1
maine,015,state house,2020,1
maine,016,state house,2020,0
maine,017,state house,2020,0
maine,018,state house,2020,1
maine,019,state house,2020,0
maine,020,state house,2020,0
maine,021,state house,2020,0
maine,022,state house,2020,0
maine,023,state house,2020,0
maine,024,state house,2020,1
maine,025,state house,2020,0
maine,026,state house,2020,1
maine,027,state house,2020,1
maine,028,state house,2020,1
maine,029,state house,2020,2
maine,030,state house,2020,1
maine,031,state house,2020,1
maine,032,state house,2020,1
maine,033,state house,2020,1
maine,034,state house,2020,1
maine,035,state house,2020,1
maine,036,state house,2020,1
maine,037,state house,2020,1
maine,038,state house,2020,1
maine,039,state house,2020,1
maine,040,state house,2020,1
maine,041,state house,2020,1
maine,042,state house,2020,1
maine,043,state house,2020,1
maine,044,state house,2020,1
maine,045,state house,2020,1
maine,046,state house,2020,1
maine,047,state house,2020,1
maine,048,state house,2020,1
maine,049,state house,2020,1
maine,050,state house,2020,1
maine,051,state house,2020,1
maine,052,state house,2020,1
maine,053,state house,2020,1
maine,054,state house,2020,1
maine,055,state house,2020,1
maine,056,state house,2020,0
maine,057,state house,2020,0
maine,058,state house,2020,0
maine,059,state house,2020,1
maine,060,state house,2020,1
maine,061,state house,2020,1
maine,062,state house,2020,1
maine,063,state house,2020,0
maine,064,state house,2020,0
maine,065,state house,2020,0
maine,066,state house,2020,1
maine,067,state house,2020,0
maine,068,state house,2020,0
maine,069,state house,2020,2
maine,070,state house,2020,0
maine,071,state house,2020,0
maine,072,state house,2020,0
maine,073,state house,2020,0
maine,074,state house,2020,0
maine,075,state house,2020,0
maine,076,state house,2020,0
maine,077,state house,2020,0
maine,078,state house,2020,0
maine,079,state house,2020,0
maine,080,state house,2020,0
maine,081,state house,2020,1
maine,082,state house,2020,0
maine,083,state house,2020,1
maine,084,state house,2020,1
maine,085,state house,2020,1
maine,086,state house,2020,0
maine,087,state house,2020,0
maine,088,state house,2020,0
maine,089,state house,2020,1
maine,090,state house,2020,1
maine,091,state house,2020,2
maine,092,state house,2020,1
maine,093,state house,2020,1
maine,094,state house,2020,1
maine,095,state house,2020,2
maine,096,state house,2020,1
maine,097,state house,2020,1
maine,098,state house,2020,1
maine,099,state house,2020,0
maine,100,state house,2020,0
maine,101,state house,2020,0
maine,102,state house,2020,0
maine,103,state house,2020,0
maine,104,state house,2020,0
maine,105,state house,2020,0
maine,106,state house,2020,0
maine,107,state house,2020,0
maine,108,state house,2020,0
maine,109,state house,2020,1
maine,110,state house,2020,1
maine,111,state house,2020,0
maine,112,state house,2020,0
maine,113,state house,2020,1
maine,114,state house,2020,0
maine,115,state house,2020,0
maine,116,state house,2020,0
maine,117,state house,2020,0
maine,118,state house,2020,0
maine,119,state house,2020,0
maine,120,state house,2020,1
maine,121,state house,2020,0
maine,122,state house,2020,1
maine,123,state house,2020,1
maine,124,state house,2020,1
maine,125,state house,2020,1
maine,126,state house,2020,1
maine,127,state house,2020,1
maine,128,state house,2020,1
maine,129,state house,2020,0
maine,130,state house,2020,0
maine,131,state house,2020,0
maine,132,state house,2020,1
maine,133,state house,2020,1
maine,134,state house,2020,1
maine,135,state house,2020,1
maine,136,state house,2020,0
maine,137,state house,2020,0
maine,138,state house,2020,1
maine,139,state house,2020,0
maine,140,state house,2020,1
maine,141,state house,2020,0
maine,142,state house,2020,0
maine,143,state house,2020,0
maine,144,state house,2020,0
maine,145,state house,2020,0
maine,146,state house,2020,0
maine,147,state house,2020,0
maine,148,state house,2020,1
maine,149,state house,2020,0
maine,150,state house,2020,1
maine,151,state house,2020,1
massachusetts,10th bristol,state house,2020,1
massachusetts,10th essex,state house,2020,1
massachusetts,10th hampden,state house,2020,1
massachusetts,10th middlesex,state house,2020,1
massachusetts,10th norfolk,state house,2020,1
massachusetts,10th plymouth,state house,2020,1
massachusetts,10th suffolk,state house,2020,1
massachusetts,10th worcester,state house,2020,1
massachusetts,11th bristol,state house,2020,1
massachusetts,11th essex,state house,2020,1
massachusetts,11th hampden,state house,2020,1
massachusetts,11th middlesex,state house,2020,1
massachusetts,11th norfolk,state house,2020,1
massachusetts,11th plymouth,state house,2020,1
massachusetts,11th suffolk,state house,2020,1
massachusetts,11th worcester,state house,2020,0
massachusetts,12th bristol,state house,2020,0
massachusetts,12th essex,state house,2020,1
massachusetts,12th hampden,state house,2020,1
massachusetts,12th middlesex,state house,2020,1
massachusetts,12th norfolk,state house,2020,1
massachusetts,12th plymouth,state house,2020,1
massachusetts,12th suffolk,state house,2020,1
massachusetts,12th worcester,state house,2020,1
massachusetts,13th bristol,state house,2020,1
massachusetts,13th essex,state house,2020,1
massachusetts,13th middlesex,state house,2020,1
massachusetts,13th norfolk,state house,2020,1
massachusetts,13th suffolk,state house,2020,1
massachusetts,13th worcester,state house,2020,1
massachusetts,14th bristol,state house,2020,1
massachusetts,14th essex,state house,2020,1
massachusetts,14th middlesex,state house,2020,1
massachusetts,14th norfolk,state house,2020,1
massachusetts,14th suffolk,state house,2020,1
massachusetts,14th worcester,state house,2020,1
massachusetts,15th essex,state house,2020,1
massachusetts,15th middlesex,state house,2020,1
massachusetts,15th norfolk,state house,2020,1
massachusetts,15th suffolk,state house,2020,1
massachusetts,15th worcester,state house,2020,1
massachusetts,16th essex,state house,2020,1
massachusetts,16th middlesex,state house,2020,1
massachusetts,16th suffolk,state house,2020,1
massachusetts,16th worcester,state house,2020,1
massachusetts,17th essex,state house,2020,1
massachusetts,17th middlesex,state house,2020,1
massachusetts,17th suffolk,state house,2020,1
massachusetts,17th worcester,state house,2020,1
massachusetts,18th essex,state house,2020,1
massachusetts,18th middlesex,state house,2020,1
massachusetts,18th suffolk,state house,2020,1
massachusetts,18th worcester,state house,2020,0
massachusetts,19th middlesex,state house,2020,1
massachusetts,19th suffolk,state house,2020,1
massachusetts,1st barnstable,state house,2020,0
massachusetts,1st berkshire,state house,2020,1
massachusetts,1st bristol,state house,2020,0
massachusetts,1st essex,state house,2020,0
massachusetts,1st franklin,state house,2020,1
massachusetts,1st hampden,state house,2020,0
massachusetts,1st hampshire,state house,2020,1
massachusetts,1st middlesex,state house,2020,0
massachusetts,1st norfolk,state house,2020,1
massachusetts,1st plymouth,state house,2020,0
massachusetts,1st suffolk,state house,2020,1
massachusetts,1st worcester,state house,2020,0
massachusetts,20th middlesex,state house,2020,0
massachusetts,21st middlesex,state house,2020,1
massachusetts,22nd middlesex,state house,2020,0
massachusetts,23rd middlesex,state house,2020,1
massachusetts,24th middlesex,state house,2020,1
massachusetts,25th middlesex,state house,2020,1
massachusetts,26th middlesex,state house,2020,1
massachusetts,27th middlesex,state house,2020,1
massachusetts,28th middlesex,state house,2020,1
massachusetts,29th middlesex,state house,2020,1
massachusetts,2nd barnstable,state house,2020,1
massachusetts,2nd berkshire,state house,2020,1
massachusetts,2nd bristol,state house,2020,1
massachusetts,2nd essex,state house,2020,0
massachusetts,2nd franklin,state house,2020,2
massachusetts,2nd hampden,state house,2020,1
massachusetts,2nd hampshire,state house,2020,1
massachusetts,2nd middlesex,state house,2020,1
massachusetts,2nd norfolk,state house,2020,1
massachusetts,2nd plymouth,state house,2020,0
massachusetts,2nd suffolk,state house,2020,1
massachusetts,2nd worcester,state house,2020,1
massachusetts,30th middlesex,state house,2020,1
massachusetts,31st middlesex,state house,2020,1
massachusetts,32nd middlesex,state house,2020,1
massachusetts,33rd middlesex,state house,2020,1
massachusetts,34th middlesex,state house,2020,1
massachusetts,35th middlesex,state house,2020,1
massachusetts,36th middlesex,state house,2020,1
massachusetts,37th middlesex,state house,2020,1
massachusetts,3rd barnstable,state house,2020,0
massachusetts,3rd berkshire,state house,2020,1
massachusetts,3rd bristol,state house,2020,1
massachusetts,3rd essex,state house,2020,1
massachusetts,3rd hampden,state house,2020,0
massachusetts,3rd hampshire,state house,2020,1
massachusetts,3rd middlesex,state house,2020,1
massachusetts,3rd norfolk,state house,2020,1
massachusetts,3rd plymouth,state house,2020,1
massachusetts,3rd suffolk,state house,2020,1
massachusetts,3rd worcester,state house,2020,1
massachusetts,4th barnstable,state house,2020,1
massachusetts,4th berkshire,state house,2020,1
massachusetts,4th bristol,state house,2020,0
massachusetts,4th essex,state house,2020,0
massachusetts,4th hampden,state house,2020,0
massachusetts,4th middlesex,state house,2020,1
massachusetts,4th norfolk,state house,2020,1
massachusetts,4th plymouth,state house,2020,1
massachusetts,4th suffolk,state house,2020,1
massachusetts,4th worcester,state house,2020,1
massachusetts,5th barnstable,state house,2020,0
massachusetts,5th bristol,state house,2020,1
massachusetts,5th essex,state house,2020,1
massachusetts,5th hampden,state house,2020,1
massachusetts,5th middlesex,state house,2020,1
massachusetts,5th norfolk,state house,2020,1
massachusetts,5th plymouth,state house,2020,0
massachusetts,5th suffolk,state house,2020,1
massachusetts,5th worcester,state house,2020,0
massachusetts,6th bristol,state house,2020,1
massachusetts,6th essex,state house,2020,1
massachusetts,6th hampden,state house,2020,1
massachusetts,6th middlesex,state house,2020,1
massachusetts,6th norfolk,state house,2020,1
massachusetts,6th plymouth,state house,2020,1
massachusetts,6th suffolk,state house,2020,1
massachusetts,6th worcester,state house,2020,0
massachusetts,7th bristol,state house,2020,1
massachusetts,7th essex,state house,2020,1
massachusetts,7th hampden,state house,2020,1
massachusetts,7th middlesex,state house,2020,1
massachusetts,7th norfolk,state house,2020,1
massachusetts,7th plymouth,state house,2020,0
massachusetts,7th suffolk,state house,2020,1
massachusetts,7th worcester,state house,2020,0
massachusetts,8th bristol,state house,2020,1
massachusetts,8th essex,state house,2020,1
massachusetts,8th hampden,state house,2020,1
massachusetts,8th middlesex,state house,2020,1
massachusetts,8th norfolk,state house,2020,1
massachusetts,8th plymouth,state house,2020,0
massachusetts,8th suffolk,state house,2020,1
massachusetts,8th worcester,state house,2020,0
massachusetts,9th bristol,state house,2020,1
massachusetts,9th essex,state house,2020,0
massachusetts,9th hampden,state house,2020,1
massachusetts,9th middlesex,state house,2020,1
massachusetts,9th norfolk,state house,2020,0
massachusetts,9th plymouth,state house,2020,1
massachusetts,9th suffolk,state house,2020,1
massachusetts,9th worcester,state house,2020,0
massachusetts,"barnstable, dukes, and nantucket",state house,2020,1
michigan,001,state house,2020,1
michigan,002,state house,2020,1
michigan,003,state house,2020,1
michigan,004,state house,2020,1
michigan,005,state house,2020,1
michigan,006,state house,2020,1
michigan,007,state house,2020,1
michigan,008,state house,2020,1
michigan,009,state house,2020,1
michigan,010,state house,2020,1
michigan,011,state house,2020,1
michigan,012,state house,2020,1
michigan,013,state house,2020,1
michigan,014,state house,2020,1
michigan,015,state house,2020,1
michigan,016,state house,2020,1
michigan,017,state house,2020,0
michigan,018,state house,2020,1
michigan,019,state house,2020,1
michigan,020,state house,2020,1
michigan,021,state house,2020,1
michigan,022,state house,2020,1
michigan,023,state house,2020,1
michigan,024,state house,2020,0
michigan,025,state house,2020,1
michigan,026,state house,2020,1
michigan,027,state house,2020,1
michigan,028,state house,2020,1
michigan,029,state house,2020,1
michigan,030,state house,2020,0
michigan,031,state house,2020,1
michigan,032,state house,2020,0
michigan,033,state house,2020,0
michigan,034,state house,2020,1
michigan,035,state house,2020,1
michigan,036,state house,2020,0
michigan,037,state house,2020,1
michigan,038,state house,2020,1
michigan,039,state house,2020,0
michigan,040,state house,2020,1
michigan,041,state house,2020,1
michigan,042,state house,2020,0
michigan,043,state house,2020,0
michigan,044,state house,2020,0
michigan,045,state house,2020,0
michigan,046,state house,2020,0
michigan,047,state house,2020,0
michigan,048,state house,2020,0
michigan,049,state house,2020,1
michigan,050,state house,2020,1
michigan,051,state house,2020,0
michigan,052,state house,2020,1
michigan,053,state house,2020,1
michigan,054,state house,2020,1
michigan,055,state house,2020,1
michigan,056,state house,2020,0
michigan,057,state house,2020,0
michigan,058,state house,2020,0
michigan,059,state house,2020,0
michigan,060,state house,2020,1
michigan,061,state house,2020,1
michigan,062,state house,2020,1
michigan,063,state house,2020,0
michigan,064,state house,2020,0
michigan,065,state house,2020,0
michigan,066,state house,2020,0
michigan,067,state house,2020,1
michigan,068,state house,2020,1
michigan,069,state house,2020,1
michigan,070,state house,2020,0
michigan,071,state house,2020,1
michigan,072,state house,2020,0
michigan,073,state house,2020,0
michigan,074,state house,2020,0
michigan,075,state house,2020,1
michigan,076,state house,2020,1
michigan,077,state house,2020,0
michigan,078,state house,2020,0
michigan,079,state house,2020,0
michigan,080,state house,2020,0
michigan,081,state house,2020,0
michigan,082,state house,2020,0
michigan,083,state house,2020,0
michigan,084,state house,2020,0
michigan,085,state house,2020,0
michigan,086,state house,2020,0
michigan,087,state house,2020,0
michigan,088,state house,2020,0
michigan,089,state house,2020,0
michigan,090,state house,2020,0
michigan,091,state house,2020,0
michigan,092,state house,2020,1
michigan,093,state house,2020,0
michigan,094,state house,2020,0
michigan,095,state house,2020,1
michigan,096,state house,2020,0
michigan,097,state house,2020,0
michigan,098,state house,2020,0
michigan,099,state house,2020,0
michigan,100,state house,2020,0
michigan,101,state house,2020,0
michigan,102,state house,2020,0
michigan,103,state house,2020,0
michigan,104,state house,2020,0
michigan,105,state house,2020,0
michigan,106,state house,2020,0
michigan,107,state house,2020,0
michigan,108,state house,2020,0
michigan,109,state house,2020,1
michigan,110,state house,2020,0
minnesota,01a,state house,2020,0
minnesota,01b,state house,2020,0
minnesota,02a,state house,2020,0
minnesota,02b,state house,2020,0
minnesota,03a,state house,2020,1
minnesota,03b,state house,2020,1
minnesota,04a,state house,2020,1
minnesota,04b,state house,2020,1
minnesota,05a,state house,2020,0
minnesota,05b,state house,2020,0
minnesota,06a,state house,2020,1
minnesota,06b,state house,2020,1
minnesota,07a,state house,2020,1
minnesota,07b,state house,2020,1
minnesota,08a,state house,2020,0
minnesota,08b,state house,2020,0
minnesota,09a,state house,2020,0
minnesota,09b,state house,2020,0
minnesota,10a,state house,2020,0
minnesota,10b,state house,2020,0
minnesota,11a,state house,2020,1
minnesota,11b,state house,2020,0
minnesota,12a,state house,2020,0
minnesota,12b,state house,2020,0
minnesota,13a,state house,2020,0
minnesota,13b,state house,2020,0
minnesota,14a,state house,2020,0
minnesota,14b,state house,2020,1
minnesota,15a,state house,2020,0
minnesota,15b,state house,2020,0
minnesota,16a,state house,2020,0
minnesota,16b,state house,2020,0
minnesota,17a,state house,2020,0
minnesota,17b,state house,2020,0
minnesota,18a,state house,2020,0
minnesota,18b,state house,2020,0
minnesota,19a,state house,2020,0
minnesota,19b,state house,2020,1
minnesota,20a,state house,2020,0
minnesota,20b,state house,2020,1
minnesota,21a,state house,2020,0
minnesota,21b,state house,2020,0
minnesota,22a,state house,2020,0
minnesota,22b,state house,2020,0
minnesota,23a,state house,2020,0
minnesota,23b,state house,2020,0
minnesota,24a,state house,2020,0
minnesota,24b,state house,2020,0
minnesota,25a,state house,2020,0
minnesota,25b,state house,2020,1
minnesota,26a,state house,2020,1
minnesota,26b,state house,2020,0
minnesota,27a,state house,2020,0
minnesota,27b,state house,2020,0
minnesota,28a,state house,2020,1
minnesota,28b,state house,2020,0
minnesota,29a,state house,2020,0
minnesota,29b,state house,2020,0
minnesota,30a,state house,2020,0
minnesota,30b,state house,2020,0
minnesota,31a,state house,2020,0
minnesota,31b,state house,2020,0
minnesota,32a,state house,2020,0
minnesota,32b,state house,2020,0
minnesota,33a,state house,2020,0
minnesota,33b,state house,2020,1
minnesota,34a,state house,2020,0
minnesota,34b,state house,2020,1
minnesota,35a,state house,2020,0
